fecha_inicio,categoria_delito,nombre_sec
2025-06-05,Robo a transeúnte en vía pública con violencia,GRANJAS
2025-06-25,Robo de vehículo con violencia,GRANJAS
2025-07-31,Robo a transeúnte en vía pública con violencia,GRANJAS
2025-07-12,Robo de vehículo sin violencia,GRANJAS
2025-05-09,Robo a negocio con violencia,GRANJAS
2025-08-05,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-18,Homicidio doloso,OASIS
2025-08-11,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-17,Robo de vehículo sin violencia,OASIS
2025-07-14,Robo a casa habitación con violencia,OASIS
2025-07-18,Robo a repartidor con y sin violencia,OASIS
2025-08-15,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-14,Robo de vehículo sin violencia,OASIS
2025-08-04,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-10,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-26,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-15,Robo a repartidor con y sin violencia,OASIS
2025-05-12,Robo a repartidor con y sin violencia,OASIS
2025-07-05,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-11,Robo de vehículo sin violencia,OASIS
2025-06-29,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-09,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-21,Lesiones dolosas por disparo de arma de fuego,OASIS
2025-04-22,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-01,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-23,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-11,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-03,Robo a negocio con violencia,OASIS
2025-05-02,Robo a repartidor con y sin violencia,OASIS
2025-07-25,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-21,Robo de vehículo con violencia,OASIS
2025-05-16,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-04,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-29,Robo de vehículo con violencia,OASIS
2025-06-21,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-30,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-12,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-21,Robo de vehículo sin violencia,OASIS
2025-07-03,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-17,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-15,Robo a repartidor con y sin violencia,OASIS
2025-08-15,Robo a pasajero a bordo de microbús con y sin violencia,OASIS
2025-07-20,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-31,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-23,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-25,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-17,Robo a repartidor con y sin violencia,OASIS
2025-06-09,Robo a repartidor con y sin violencia,OASIS
2025-06-10,Lesiones dolosas por disparo de arma de fuego,OASIS
2025-05-01,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-24,Robo de vehículo sin violencia,OASIS
2025-04-21,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-24,Robo a repartidor con y sin violencia,OASIS
2025-04-25,Homicidio doloso,OASIS
2025-07-09,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-28,Robo a pasajero a bordo de microbús con y sin violencia,OASIS
2025-05-20,Robo a pasajero a bordo de microbús con y sin violencia,OASIS
2025-05-27,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-27,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-27,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-12,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-20,Robo de vehículo sin violencia,OASIS
2025-05-01,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-26,Robo de vehículo sin violencia,OASIS
2025-08-07,Homicidio doloso,OASIS
2025-07-04,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-03,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-26,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-26,Robo de vehículo sin violencia,OASIS
2025-06-08,Robo a repartidor con y sin violencia,OASIS
2025-08-13,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-02,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-05,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-08,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-27,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-15,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-01,Robo de vehículo con violencia,OASIS
2025-07-17,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-28,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-01,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-08,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-29,Robo de vehículo sin violencia,OASIS
2025-05-19,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-15,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-21,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-21,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-07,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-02,Robo de vehículo sin violencia,OASIS
2025-06-06,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-03,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-16,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-05,Robo de vehículo sin violencia,OASIS
2025-05-28,Robo a negocio con violencia,OASIS
2025-08-11,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-16,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-18,Robo de vehículo sin violencia,OASIS
2025-07-24,Robo de vehículo con violencia,OASIS
2025-06-06,Robo de vehículo sin violencia,OASIS
2025-04-23,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-22,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-12,Robo de vehículo sin violencia,OASIS
2025-07-12,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-15,Robo de vehículo sin violencia,OASIS
2025-07-18,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-30,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-09,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-17,Robo de vehículo con violencia,OASIS
2025-08-05,Robo a transeúnte en vía pública con violencia,OASIS
2025-04-30,Robo de vehículo sin violencia,OASIS
2025-05-15,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-17,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-29,Robo a cuentahabiente saliendo del cajero con violencia,OASIS
2025-05-05,Robo de vehículo sin violencia,OASIS
2025-07-12,Robo de vehículo con violencia,OASIS
2025-07-03,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-21,Robo de vehículo sin violencia,OASIS
2025-06-12,Robo de vehículo sin violencia,OASIS
2025-07-15,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-01,Robo de vehículo sin violencia,OASIS
2025-06-06,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-04,Robo a transeúnte en vía pública con violencia,OASIS
2025-06-06,Robo de vehículo con violencia,OASIS
2025-04-23,Robo de vehículo sin violencia,QUETZAL
2025-07-22,Robo de vehículo sin violencia,QUETZAL
2025-08-05,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-04,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-19,Robo de vehículo con violencia,QUETZAL
2025-07-05,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-05,Homicidio doloso,QUETZAL
2025-04-27,Lesiones dolosas por disparo de arma de fuego,QUETZAL
2025-07-31,Robo a negocio con violencia,QUETZAL
2025-06-13,Robo a repartidor con y sin violencia,QUETZAL
2025-05-21,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-14,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-05,Robo de vehículo con violencia,QUETZAL
2025-04-21,Robo de vehículo sin violencia,QUETZAL
2025-05-28,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-30,Robo a negocio con violencia,QUETZAL
2025-06-10,Robo a repartidor con y sin violencia,QUETZAL
2025-04-28,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-19,Robo de vehículo sin violencia,QUETZAL
2025-07-23,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-11,Robo de vehículo sin violencia,QUETZAL
2025-05-11,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-14,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-21,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-30,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-21,Robo a pasajero a bordo de taxi con violencia,QUETZAL
2025-07-22,Robo a negocio con violencia,QUETZAL
2025-05-26,Robo de vehículo sin violencia,QUETZAL
2025-08-09,Robo de vehículo sin violencia,QUETZAL
2025-04-19,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-17,Robo de vehículo sin violencia,QUETZAL
2025-07-31,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-07,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-11,Robo de vehículo con violencia,QUETZAL
2025-04-25,Robo a negocio con violencia,QUETZAL
2025-07-29,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-24,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-05,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-05,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-05,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-05,Robo de vehículo sin violencia,QUETZAL
2025-07-04,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-26,Robo de vehículo sin violencia,QUETZAL
2025-05-26,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-16,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-23,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-14,Robo a pasajero a bordo de microbús con y sin violencia,QUETZAL
2025-08-01,Robo a negocio con violencia,QUETZAL
2025-05-01,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-22,Robo de vehículo sin violencia,QUETZAL
2025-05-13,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-07,Robo de vehículo sin violencia,QUETZAL
2025-08-08,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-09,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-30,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-28,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-29,Robo de vehículo sin violencia,QUETZAL
2025-08-04,Robo de vehículo sin violencia,SANTA CRUZ
2025-08-07,Robo de vehículo sin violencia,QUETZAL
2025-06-03,Robo de vehículo sin violencia,QUETZAL
2025-06-16,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-05,Robo de vehículo sin violencia,QUETZAL
2025-07-28,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-15,Robo de vehículo sin violencia,QUETZAL
2025-06-20,Robo a cuentahabiente saliendo del cajero con violencia,QUETZAL
2025-08-12,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-13,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-12,Robo a pasajero a bordo de taxi con violencia,QUETZAL
2025-04-18,Robo a repartidor con y sin violencia,QUETZAL
2025-07-03,Robo de vehículo con violencia,QUETZAL
2025-06-29,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-30,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-22,Robo a transeúnte en vía pública con violencia,OASIS
2025-07-19,Robo a transeúnte en vía pública con violencia,OASIS
2025-05-04,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-08-07,Robo de vehículo sin violencia,QUETZAL
2025-07-14,Secuestro,QUETZAL
2025-04-30,Robo a repartidor con y sin violencia,QUETZAL
2025-07-17,Robo a repartidor con y sin violencia,QUETZAL
2025-08-07,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-03,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-21,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-20,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-17,Robo de vehículo sin violencia,SANTA CRUZ
2025-04-24,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-08,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-16,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-06,Robo a negocio con violencia,OASIS
2025-07-14,Robo a negocio con violencia,OASIS
2025-08-06,Robo a transeúnte en vía pública con violencia,OASIS
2025-08-05,Robo de vehículo sin violencia,QUETZAL
2025-08-01,Robo de vehículo sin violencia,QUETZAL
2025-08-02,Robo de vehículo sin violencia,QUETZAL
2025-07-30,Robo de vehículo sin violencia,QUETZAL
2025-04-17,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-28,Robo de vehículo con violencia,QUETZAL
2025-05-27,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-21,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-21,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-25,Robo de vehículo con violencia,SANTA CRUZ
2025-04-20,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-15,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-01,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-08,Robo de vehículo sin violencia,QUETZAL
2025-07-25,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-06,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-10,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-25,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-15,Robo de vehículo sin violencia,QUETZAL
2025-06-18,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-23,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-16,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-27,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-04-25,Robo a repartidor con y sin violencia,SANTA CRUZ
2025-07-10,Robo a negocio con violencia,QUETZAL
2025-04-22,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-06,Robo a repartidor con y sin violencia,QUETZAL
2025-07-03,Homicidio doloso,QUETZAL
2025-05-16,Homicidio doloso,SANTA CRUZ
2025-06-30,Robo a repartidor con y sin violencia,QUETZAL
2025-06-04,Homicidio doloso,QUETZAL
2025-05-19,Homicidio doloso,QUETZAL
2025-07-30,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-04-27,Homicidio doloso,QUETZAL
2025-05-08,Robo a repartidor con y sin violencia,QUETZAL
2025-06-26,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-22,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-28,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-07,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-08,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-26,Robo a repartidor con y sin violencia,QUETZAL
2025-06-25,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-06,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-25,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-07,Homicidio doloso,SANTA CRUZ
2025-07-13,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-17,Homicidio doloso,SANTA CRUZ
2025-04-30,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-11,Robo de vehículo sin violencia,SANTA CRUZ
2025-04-18,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-23,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-07-08,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-11,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-09,Robo a pasajero a bordo de taxi con violencia,SANTA CRUZ
2025-04-25,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-06-27,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-07-02,Robo a negocio con violencia,SANTA CRUZ
2025-05-02,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-20,Homicidio doloso,SANTA CRUZ
2025-05-14,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-11,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-08,Robo a pasajero a bordo de microbús con y sin violencia,SANTA CRUZ
2025-06-28,Homicidio doloso,SANTA CRUZ
2025-06-19,Robo a negocio con violencia,SANTA CRUZ
2025-08-10,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-06,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-15,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-08,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-24,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-10,Robo de vehículo sin violencia,SANTA CRUZ
2025-04-21,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-04-23,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-16,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-08,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-15,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-08,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-29,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-20,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-10,Robo de vehículo sin violencia,QUETZAL
2025-07-09,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-20,Robo a repartidor con y sin violencia,QUETZAL
2025-08-12,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-30,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-30,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-15,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-05-25,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-07-10,Robo de vehículo sin violencia,QUETZAL
2025-05-19,Robo a transeúnte en vía pública con violencia,QUETZAL
2025-06-13,Homicidio doloso,SANTA CRUZ
2025-04-21,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-08,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-19,Robo de vehículo con violencia,SANTA CRUZ
2025-08-14,Robo a negocio con violencia,SANTA CRUZ
2025-07-23,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-03,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-03,Robo a negocio con violencia,SANTA CRUZ
2025-05-02,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-21,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-07-17,Homicidio doloso,SANTA CRUZ
2025-07-20,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-29,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-08-11,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-05,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-04-25,Robo a repartidor con y sin violencia,SANTA CRUZ
2025-07-18,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-07,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-08,Robo de vehículo con violencia,SANTA CRUZ
2025-06-03,Robo de vehículo con violencia,SANTA CRUZ
2025-06-25,Robo de vehículo con violencia,SANTA CRUZ
2025-05-29,Homicidio doloso,SANTA CRUZ
2025-05-13,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-10,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-26,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-14,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-31,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-23,Robo de vehículo sin violencia,SANTA CRUZ
2025-04-19,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-01,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-08,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-07-30,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-11,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-01,Robo de vehículo con violencia,SANTA CRUZ
2025-05-01,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-03,Robo de vehículo sin violencia,SANTA CRUZ
2025-07-07,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-04,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-05-24,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-07,Robo de vehículo sin violencia,SANTA CRUZ
2025-05-14,Robo a casa habitación con violencia,SANTA CRUZ
2025-07-02,Robo a negocio con violencia,SANTA CRUZ
2025-07-21,Homicidio doloso,SANTA CRUZ
2025-06-18,Robo a pasajero a bordo de microbús con y sin violencia,SANTA CRUZ
2025-05-28,Lesiones dolosas por disparo de arma de fuego,SANTA CRUZ
2025-07-25,Robo de vehículo sin violencia,TEOTONGO
2025-07-30,Robo de vehículo sin violencia,TEOTONGO
2025-05-24,Robo de vehículo con violencia,TEOTONGO
2025-05-12,Robo a pasajero a bordo de taxi con violencia,TEOTONGO
2025-07-28,Robo de vehículo sin violencia,TEOTONGO
2025-05-07,Robo de vehículo con violencia,TEOTONGO
2025-08-01,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-07,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-28,Robo a pasajero a bordo de microbús con y sin violencia,TEOTONGO
2025-06-03,Robo a pasajero a bordo de microbús con y sin violencia,TEOTONGO
2025-07-14,Robo de vehículo sin violencia,NATIVITAS
2025-08-01,Robo de vehículo sin violencia,TEOTONGO
2025-07-05,Homicidio doloso,TEOTONGO
2025-04-30,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-03,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-04-18,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-08,Robo de vehículo sin violencia,TEOTONGO
2025-07-03,Homicidio doloso,TEOTONGO
2025-07-22,Robo de vehículo sin violencia,TEOTONGO
2025-04-24,Robo de vehículo con violencia,TEOTONGO
2025-05-16,Robo de vehículo sin violencia,TEOTONGO
2025-05-05,Robo de vehículo con violencia,TEOTONGO
2025-05-02,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-05,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-06-27,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-08-07,Robo de vehículo sin violencia,SANTA CRUZ
2025-06-19,Robo de vehículo con violencia,SANTA CRUZ
2025-07-22,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-29,Robo a pasajero a bordo de microbús con y sin violencia,TEOTONGO
2025-05-03,Robo a negocio con violencia,TEOTONGO
2025-05-15,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-24,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-06,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-30,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-29,Robo de vehículo sin violencia,TEOTONGO
2025-05-28,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-26,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-11,Robo de vehículo con violencia,TEOTONGO
2025-07-20,Robo de vehículo sin violencia,TACUBA
2025-08-06,Robo a repartidor con y sin violencia,TEOTONGO
2025-08-01,Robo a negocio con violencia,TEOTONGO
2025-06-06,Robo a casa habitación con violencia,TEOTONGO
2025-07-20,Robo a negocio con violencia,TEOTONGO
2025-07-31,Robo a repartidor con y sin violencia,TEOTONGO
2025-08-15,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-15,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-06-25,Homicidio doloso,TEOTONGO
2025-06-13,Lesiones dolosas por disparo de arma de fuego,TEOTONGO
2025-08-11,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-01,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-04,Robo de vehículo con violencia,TEOTONGO
2025-06-03,Robo de vehículo sin violencia,TEOTONGO
2025-07-18,Robo de vehículo sin violencia,TEOTONGO
2025-06-23,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-04-30,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-05,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-29,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-17,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-17,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-04,Robo a pasajero a bordo de microbús con y sin violencia,TEOTONGO
2025-08-04,Robo de vehículo sin violencia,TEOTONGO
2025-06-05,Robo de vehículo sin violencia,TEZONCO
2025-07-18,Robo de vehículo sin violencia,TEOTONGO
2025-07-22,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-05,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-05,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-28,Robo a casa habitación con violencia,TEOTONGO
2025-06-08,Robo a negocio con violencia,TEOTONGO
2025-07-16,Robo a cuentahabiente saliendo del cajero con violencia,CUITLAHUAC
2025-06-07,Robo de vehículo sin violencia,POLANCO-CASTILLO
2025-06-12,Robo de vehículo sin violencia,TACUBA
2025-08-09,Robo de vehículo con violencia,TEOTONGO
2025-08-11,Robo de vehículo sin violencia,TEOTONGO
2025-06-09,Robo de vehículo sin violencia,TEOTONGO
2025-08-01,Robo de vehículo sin violencia,TEOTONGO
2025-07-06,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-07-10,Robo de vehículo sin violencia,TEOTONGO
2025-06-08,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-09,Robo de vehículo con violencia,TEOTONGO
2025-07-24,Robo de vehículo sin violencia,TEOTONGO
2025-05-21,Robo de vehículo sin violencia,TEOTONGO
2025-06-01,Robo de vehículo sin violencia,TEOTONGO
2025-06-23,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-18,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-21,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-28,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-08-15,Robo a negocio con violencia,TEOTONGO
2025-06-30,Robo a negocio con violencia,TEOTONGO
2025-05-22,Robo a repartidor con y sin violencia,TEOTONGO
2025-04-20,Lesiones dolosas por disparo de arma de fuego,TEOTONGO
2025-05-21,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-13,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-08,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-04-27,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-05-18,Robo de vehículo con violencia,TEOTONGO
2025-07-26,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-07-31,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-06-08,Robo de vehículo sin violencia,TEOTONGO
2025-07-22,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-05-11,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-08-14,Robo de vehículo sin violencia,TEOTONGO
2025-06-05,Robo de vehículo sin violencia,TEOTONGO
2025-07-09,Robo a negocio con violencia,TEOTONGO
2025-07-13,Robo a negocio con violencia,TEOTONGO
2025-05-29,Robo a negocio con violencia,TEOTONGO
