fecha_inicio,categoria_delito,nombre_sec
2025-03-14,Robo de vehículo sin violencia,TEZONCO
2024-12-18,Robo a negocio con violencia,TEZONCO
2025-01-10,Robo a repartidor con y sin violencia,TEOTONGO
2025-03-11,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-03,Lesiones dolosas por disparo de arma de fuego,TEOTONGO
2025-01-11,Robo a casa habitación con violencia,TEOTONGO
2025-01-01,Robo de vehículo sin violencia,TEOTONGO
2025-03-05,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-03-14,Robo de vehículo sin violencia,CUITLAHUAC
2025-01-15,Robo a transeúnte en vía pública con violencia,POLANCO-CASTILLO
2025-04-08,Robo a pasajero a bordo de taxi con violencia,POLANCO-CASTILLO
2025-01-26,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-28,Robo de vehículo sin violencia,TEOTONGO
2025-02-28,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-01-24,Robo de vehículo sin violencia,TEOTONGO
2025-01-20,Robo a casa habitación con violencia,TEOTONGO
2025-02-26,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-01-08,Robo de vehículo sin violencia,CUITLAHUAC
2025-03-06,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-03-07,Robo a negocio con violencia,TEZONCO
2024-12-18,Robo a negocio con violencia,TEZONCO
2025-03-10,Robo de vehículo sin violencia,MILPA ALTA
2025-04-02,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-02-16,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-14,Robo de vehículo sin violencia,TEZONCO
2025-02-06,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-10,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-16,Robo de vehículo sin violencia,TEZONCO
2025-01-07,Robo de vehículo sin violencia,TEZONCO
2025-04-13,Robo de vehículo sin violencia,TEZONCO
2025-04-03,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-01,Robo a casa habitación con violencia,MILPA ALTA
2025-01-28,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-01-31,Robo de vehículo con violencia,MILPA ALTA
2025-03-26,Robo de vehículo sin violencia,TEZONCO
2025-03-04,Robo de vehículo sin violencia,TEZONCO
2025-03-11,Robo de vehículo sin violencia,TEZONCO
2024-12-20,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-19,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-25,Robo de vehículo sin violencia,TEZONCO
2025-04-12,Robo de vehículo sin violencia,TEZONCO
2025-04-06,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-13,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-02,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-04,Robo de vehículo con violencia,TEZONCO
2025-03-16,Robo de vehículo sin violencia,TEZONCO
2025-02-01,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-15,Robo de vehículo sin violencia,TEZONCO
2025-04-13,Robo de vehículo sin violencia,TEZONCO
2025-02-06,Robo a negocio con violencia,TEZONCO
2025-03-27,Robo de vehículo sin violencia,TEZONCO
2025-03-06,Robo a repartidor con y sin violencia,TEZONCO
2025-03-21,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-15,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-04,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-17,Homicidio doloso,TEZONCO
2025-01-10,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-30,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-30,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-02-09,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-09,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-05,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-31,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-02-21,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-02-09,Robo de vehículo sin violencia,TEZONCO
2025-03-14,Robo de vehículo sin violencia,TEZONCO
2025-03-19,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-31,Robo de vehículo sin violencia,TEZONCO
2024-12-23,Robo de vehículo sin violencia,TEZONCO
2025-03-11,Homicidio doloso,TEZONCO
2025-03-22,Robo de vehículo con violencia,TEZONCO
2025-02-25,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-11,Robo de vehículo sin violencia,TEZONCO
2025-01-21,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-05,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-15,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-09,Robo de vehículo sin violencia,TEZONCO
2025-03-22,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-26,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-28,Robo a negocio con violencia,TEZONCO
2025-01-05,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2024-12-26,Robo a repartidor con y sin violencia,TEZONCO
2025-04-13,Robo a negocio con violencia,TEZONCO
2025-02-21,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-26,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-08,Robo de vehículo sin violencia,TEZONCO
2024-12-29,Homicidio doloso,TEZONCO
2025-02-18,Robo de vehículo sin violencia,TEZONCO
2025-02-12,Robo de vehículo sin violencia,TEZONCO
2025-04-07,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-04,Robo a pasajero a bordo de taxi con violencia,TEZONCO
2025-01-30,Robo de vehículo sin violencia,TEZONCO
2025-01-13,Robo de vehículo con violencia,TEZONCO
2025-01-09,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-19,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-31,Robo de vehículo sin violencia,TEZONCO
2024-12-31,Robo de vehículo sin violencia,TEZONCO
2025-03-28,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-19,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-05,Homicidio doloso,TEZONCO
2025-03-05,Homicidio doloso,TEZONCO
2025-01-15,Homicidio doloso,TEZONCO
2025-02-03,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-04-16,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-04-16,Robo de vehículo con violencia,TEZONCO
2025-02-18,Robo de vehículo con violencia,TEZONCO
2025-01-07,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-24,Robo a transeúnte en vía pública con violencia,TEZONCO
2024-12-29,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-02-12,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-17,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-03-21,Homicidio doloso,TEZONCO
2025-04-02,Homicidio doloso,TEZONCO
2025-03-08,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-02-07,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-13,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-17,Robo de vehículo sin violencia,TEZONCO
2024-12-22,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2024-12-30,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-01-30,Robo a repartidor con y sin violencia,TEZONCO
2025-02-09,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2024-12-28,Robo a repartidor con y sin violencia,TEZONCO
2025-03-07,Robo de vehículo sin violencia,TEZONCO
2025-04-03,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-16,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-31,Robo de vehículo sin violencia,TEZONCO
2025-03-27,Robo de vehículo sin violencia,TEZONCO
2025-02-06,Robo de vehículo sin violencia,TEZONCO
2025-03-05,Homicidio doloso,TEZONCO
2024-12-30,Robo a negocio con violencia,TEZONCO
2024-12-30,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-02-21,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-09,Robo de vehículo sin violencia,TEZONCO
2025-03-30,Robo de vehículo sin violencia,TEZONCO
2025-01-18,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-08,Robo de vehículo sin violencia,TEZONCO
2025-01-29,Robo de vehículo sin violencia,TEZONCO
2025-01-02,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2024-12-30,Homicidio doloso,TEZONCO
2025-04-09,Robo de vehículo sin violencia,TEZONCO
2025-01-04,Robo de vehículo sin violencia,TEZONCO
2025-02-05,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-02-13,Robo de vehículo sin violencia,TEZONCO
2025-02-07,Robo de vehículo sin violencia,TEZONCO
2025-03-11,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-01-13,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-03-19,Robo de vehículo con violencia,TEZONCO
2024-12-23,Robo de vehículo sin violencia,TEZONCO
2024-12-27,Robo a transeúnte en vía pública con violencia,TEZONCO
2025-04-06,Lesiones dolosas por disparo de arma de fuego,TEZONCO
2025-04-09,Homicidio doloso,TEZONCO
2025-04-11,Homicidio doloso,TEZONCO
2025-02-25,Robo de vehículo sin violencia,TEZONCO
2025-03-22,Robo a repartidor con y sin violencia,TEZONCO
2025-01-09,Robo a pasajero a bordo de microbús con y sin violencia,TEZONCO
2025-03-21,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-01-02,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2024-12-27,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2024-12-22,Robo a cuentahabiente saliendo del cajero con violencia,MILPA ALTA
2025-02-05,Robo a negocio con violencia,MILPA ALTA
2025-03-04,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-02-02,Robo de vehículo sin violencia,MILPA ALTA
2025-03-23,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-03-13,Robo de vehículo sin violencia,MILPA ALTA
2025-03-22,Robo de vehículo sin violencia,MILPA ALTA
2025-04-10,Robo de vehículo sin violencia,MILPA ALTA
2024-12-31,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-04-08,Robo de vehículo sin violencia,MILPA ALTA
2025-02-10,Homicidio doloso,MILPA ALTA
2025-03-17,Homicidio doloso,MILPA ALTA
2025-02-18,Robo de vehículo sin violencia,MILPA ALTA
2025-03-04,Robo de vehículo con violencia,MILPA ALTA
2025-04-05,Robo de vehículo sin violencia,MILPA ALTA
2025-01-07,Robo de vehículo sin violencia,MILPA ALTA
2025-02-21,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-03-01,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-04-16,Robo a transeúnte en vía pública con violencia,MILPA ALTA
2025-04-08,Robo a negocio con violencia,MILPA ALTA
2025-01-29,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-02-28,Robo de vehículo con violencia,TECOMITL
2024-12-20,Robo de vehículo con violencia,TECOMITL
2025-01-16,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-01-13,Robo de vehículo con violencia,TECOMITL
2025-01-16,Robo de vehículo con violencia,TECOMITL
2025-01-20,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-02-24,Homicidio doloso,TECOMITL
2025-01-14,Homicidio doloso,TECOMITL
2025-03-15,Robo de vehículo con violencia,TECOMITL
2024-12-31,Homicidio doloso,TECOMITL
2025-03-04,Robo de vehículo con violencia,TECOMITL
2025-04-11,Homicidio doloso,TECOMITL
2025-03-11,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-03-02,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-03-25,Robo a transeúnte en vía pública con violencia,TECOMITL
2025-04-10,Robo de vehículo sin violencia,MIXQUIC
2025-01-31,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-04-10,Robo de vehículo con violencia,MIXQUIC
2025-04-01,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-27,Robo de vehículo con violencia,MIXQUIC
2025-02-08,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-08,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-25,Robo a negocio con violencia,MIXQUIC
2025-04-08,Robo a negocio con violencia,MIXQUIC
2024-12-22,Robo a negocio con violencia,MIXQUIC
2025-04-06,Lesiones dolosas por disparo de arma de fuego,MIXQUIC
2025-03-30,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-12-29,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-19,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-02-18,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-01-09,Robo a transeúnte en vía pública con violencia,SANTA CRUZ
2025-04-09,Robo a negocio con violencia,SANTA CRUZ
2024-12-25,Homicidio doloso,MIXQUIC
2025-02-17,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-18,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-04-16,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-27,Homicidio doloso,MIXQUIC
2025-03-02,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-04-09,Robo de vehículo con violencia,MIXQUIC
2025-01-23,Robo de vehículo sin violencia,MIXQUIC
2025-04-16,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-03-12,Robo de vehículo con violencia,MIXQUIC
2025-02-24,Robo a repartidor con y sin violencia,MIXQUIC
2025-01-11,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-04-09,Robo de vehículo sin violencia,MIXQUIC
2025-04-09,Robo de vehículo sin violencia,MIXQUIC
2025-03-14,Robo de vehículo sin violencia,MIXQUIC
2025-03-10,Robo de vehículo con violencia,MIXQUIC
2025-01-30,Robo de vehículo sin violencia,MIXQUIC
2025-01-09,Robo de vehículo sin violencia,MIXQUIC
2025-04-13,Lesiones dolosas por disparo de arma de fuego,MIXQUIC
2025-03-17,Homicidio doloso,MIXQUIC
2025-03-21,Robo de vehículo sin violencia,MIXQUIC
2025-04-04,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-06,Robo a negocio con violencia,MIXQUIC
2025-04-14,Lesiones dolosas por disparo de arma de fuego,MIXQUIC
2025-02-26,Robo a pasajero a bordo de microbús con y sin violencia,MIXQUIC
2024-12-24,Robo de vehículo sin violencia,MIXQUIC
2025-01-18,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-28,Robo de vehículo sin violencia,MIXQUIC
2024-12-30,Robo de vehículo sin violencia,MIXQUIC
2025-01-03,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-04,Robo de vehículo con violencia,MIXQUIC
2025-01-27,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-11,Robo de vehículo sin violencia,MIXQUIC
2025-03-14,Robo de vehículo sin violencia,MIXQUIC
2024-12-23,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-03-07,Robo a negocio con violencia,MIXQUIC
2025-04-14,Robo a negocio con violencia,MIXQUIC
2025-02-13,Robo de vehículo sin violencia,MIXQUIC
2024-12-31,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-12-31,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-21,Robo de vehículo sin violencia,MIXQUIC
2025-01-10,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-24,Robo de vehículo con violencia,MIXQUIC
2025-04-06,Robo de vehículo sin violencia,TEOTONGO
2025-03-09,Robo de vehículo con violencia,TEOTONGO
2025-01-10,Robo de vehículo sin violencia,MIXQUIC
2025-04-01,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-03-07,Robo a transeúnte en vía pública con violencia,MIXQUIC
2024-12-21,Robo a negocio con violencia,MIXQUIC
2025-04-16,Robo a repartidor con y sin violencia,MIXQUIC
2025-02-15,Lesiones dolosas por disparo de arma de fuego,MIXQUIC
2024-12-31,Homicidio doloso,MIXQUIC
2025-02-24,Homicidio doloso,MIXQUIC
2025-03-09,Robo de vehículo sin violencia,ZAPOTITLA
2025-04-13,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-19,Robo de vehículo sin violencia,ZAPOTITLA
2025-01-15,Robo de vehículo sin violencia,MIXQUIC
2025-04-14,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-14,Robo de vehículo sin violencia,ZAPOTITLA
2025-01-08,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-23,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-02-14,Robo a negocio con violencia,MIXQUIC
2025-02-23,Robo de vehículo con violencia,MIXQUIC
2025-01-14,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-25,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-27,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-03-24,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-01-18,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-20,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-21,Robo a negocio con violencia,MIXQUIC
2024-12-23,Robo a negocio con violencia,MIXQUIC
2024-12-31,Robo a transeúnte en vía pública con violencia,TEOTONGO
2025-01-21,Robo a casa habitación con violencia,TEOTONGO
2025-02-05,Robo a repartidor con y sin violencia,TEOTONGO
2025-04-08,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-03-20,Robo a pasajero a bordo de microbús con y sin violencia,ZAPOTITLA
2025-02-20,Homicidio doloso,MIXQUIC
2025-04-03,Robo de vehículo sin violencia,MIXQUIC
2024-12-20,Robo a transeúnte en vía pública con violencia,MIXQUIC
2025-04-11,Robo de vehículo sin violencia,MIXQUIC
2025-01-28,Robo a negocio con violencia,MIXQUIC
2025-03-18,Robo de vehículo con violencia,MIXQUIC
2025-01-12,Robo de vehículo con violencia,MIXQUIC
2025-04-11,Robo a negocio con violencia,ZAPOTITLA
2025-02-09,Robo de vehículo con violencia,ZAPOTITLA
2025-03-02,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-14,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-25,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-02-22,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-03-11,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-03-22,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-03-28,Robo de vehículo con violencia,ZAPOTITLA
2024-12-18,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-20,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-13,Homicidio doloso,ZAPOTITLA
2025-03-01,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2025-01-10,Robo a negocio con violencia,ZAPOTITLA
2025-02-04,Homicidio doloso,ZAPOTITLA
2025-01-22,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2025-04-16,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-01,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-09,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-13,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-03,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-14,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2025-02-09,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-09,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-30,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-30,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-15,Robo de vehículo sin violencia,ZAPOTITLA
2025-04-01,Robo de vehículo sin violencia,ZAPOTITLA
2025-04-08,Robo de vehículo sin violencia,ZAPOTITLA
2025-04-05,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-12,Robo a negocio con violencia,ZAPOTITLA
2025-04-12,Homicidio doloso,ZAPOTITLA
2025-02-01,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-21,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-02-02,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-14,Robo de vehículo sin violencia,ZAPOTITLA
2025-04-06,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-03-16,Robo de vehículo con violencia,ZAPOTITLA
2025-01-24,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-12,Robo de vehículo con violencia,ZAPOTITLA
2025-04-16,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-23,Robo de vehículo con violencia,ZAPOTITLA
2024-12-19,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-27,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-13,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-05,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-19,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-01,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-29,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-24,Robo de vehículo sin violencia,ZAPOTITLA
2025-01-27,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-06,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-02-05,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-27,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-03-14,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-15,Robo de vehículo con violencia,ZAPOTITLA
2025-03-15,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-18,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-27,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-21,Robo de vehículo sin violencia,ZAPOTITLA
2024-12-21,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-24,Robo a negocio con violencia,ZAPOTITLA
2024-12-29,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-15,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-04,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-30,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-04-05,Homicidio doloso,ZAPOTITLA
2025-02-05,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2025-03-10,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2025-03-26,Robo de vehículo con violencia,ZAPOTITLA
2025-03-31,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-01-06,Homicidio doloso,ZAPOTITLA
2025-03-02,Lesiones dolosas por disparo de arma de fuego,ZAPOTITLA
2024-12-31,Homicidio doloso,ZAPOTITLA
2025-01-24,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-21,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-07,Robo de vehículo con violencia,ZAPOTITLA
2025-03-24,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-22,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-16,Homicidio doloso,ZAPOTITLA
2025-03-26,Robo a negocio con violencia,ZAPOTITLA
2025-01-08,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2025-02-02,Robo de vehículo sin violencia,ZAPOTITLA
2025-03-08,Robo de vehículo sin violencia,ZAPOTITLA
2025-01-17,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-09,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-11,Robo de vehículo sin violencia,ZAPOTITLA
2025-01-06,Robo a transeúnte en vía pública con violencia,ZAPOTITLA
2024-12-20,Robo de vehículo con violencia,ZAPOTITLA
2025-01-16,Robo de vehículo sin violencia,ZAPOTITLA
2025-02-20,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-02-19,Robo de vehículo con violencia,LA NORIA
2025-01-23,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-04-10,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-23,Robo de vehículo sin violencia,LA NORIA
2025-03-12,Robo de vehículo sin violencia,LA NORIA
2025-01-09,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-31,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-30,Robo de vehículo sin violencia,LA NORIA
2025-02-25,Robo de vehículo sin violencia,LA NORIA
2025-01-20,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-20,Robo de vehículo con violencia,LA NORIA
2024-12-20,Robo de vehículo sin violencia,LA NORIA
2024-12-27,Homicidio doloso,LA NORIA
2025-02-10,Robo de vehículo sin violencia,LA NORIA
2025-02-25,Robo de vehículo sin violencia,LA NORIA
2025-02-14,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-04-13,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-04-02,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-30,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-03-14,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-04-11,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-01-10,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-03-26,Robo de vehículo sin violencia,LA NORIA
2024-12-28,Robo de vehículo sin violencia,LA NORIA
2025-02-15,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-02-22,Robo de vehículo sin violencia,LA NORIA
2025-03-05,Robo de vehículo sin violencia,LA NORIA
2025-03-08,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-04-16,Robo de vehículo con violencia,LA NORIA
2025-01-28,Robo de vehículo sin violencia,LA NORIA
2025-02-05,Homicidio doloso,LA NORIA
2025-03-25,Robo a negocio con violencia,LA NORIA
2025-03-25,Robo a negocio con violencia,LA NORIA
2025-01-12,Robo a negocio con violencia,LA NORIA
2025-04-01,Robo de vehículo sin violencia,LA NORIA
2025-03-04,Robo a transeúnte en vía pública con violencia,LA NORIA
2024-12-28,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-03-03,Robo de vehículo sin violencia,LA NORIA
2025-03-12,Robo a casa habitación con violencia,LA NORIA
2025-03-14,Robo a repartidor con y sin violencia,LA NORIA
2025-03-10,Robo de vehículo con violencia,LA NORIA
2025-01-18,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-02-04,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-02-04,Robo a negocio con violencia,LA NORIA
2025-02-27,Robo a repartidor con y sin violencia,LA NORIA
2025-01-17,Robo a casa habitación con violencia,LA NORIA
2024-12-28,Robo a negocio con violencia,LA NORIA
2025-02-07,Robo a negocio con violencia,LA NORIA
2025-01-17,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-01-12,Robo de vehículo sin violencia,LA NORIA
2025-04-14,Robo a transeúnte en vía pública con violencia,LA NORIA
2025-02-14,Robo de vehículo con violencia,LA NORIA
2025-02-13,Robo de vehículo sin violencia,LA NORIA
2024-12-31,Robo de vehículo sin violencia,LA NORIA
2025-02-14,Robo de vehículo con violencia,LA NORIA
2025-01-21,Robo de vehículo sin violencia,LA NORIA
2025-02-10,Homicidio doloso,MIXQUIC
2025-02-06,Robo a repartidor con y sin violencia,LA NORIA
2025-04-16,Lesiones dolosas por disparo de arma de fuego,LA NORIA
2025-03-28,Robo a pasajero a bordo de microbús con y sin violencia,LA NORIA
2025-01-23,Robo de vehículo sin violencia,TEPEPAN
2025-02-13,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-03-15,Robo de vehículo sin violencia,TEPEPAN
2025-04-13,Robo de vehículo con violencia,TEPEPAN
2025-01-24,Robo a transeúnte en vía pública con violencia,TEPEPAN
2025-04-11,Robo a negocio con violencia,TEPEPAN
