fecha_inicio,categoria_delito,nombre_sec
2024-03-14,Robo a transeúnte en vía pública con violencia,CLAVERIA
2024-12-31,Robo de vehículo sin violencia,CLAVERIA
2025-04-07,Robo de vehículo sin violencia,CLAVERIA
2024-10-16,Robo a transeúnte en vía pública con violencia,CLAVERIA
2024-11-11,Robo de vehículo con violencia,CLAVERIA
2024-04-11,Robo a repartidor con y sin violencia,CLAVERIA
2024-02-07,Robo a negocio con violencia,CLAVERIA
2024-09-09,Robo a negocio con violencia,CLAVERIA
2024-07-13,Robo a negocio con violencia,CLAVERIA
2024-08-11,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-11,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-06-30,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-10-20,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-03-11,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-03-15,Robo de vehículo sin violencia,CUITLAHUAC
2025-07-18,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-06-03,Robo de vehículo sin violencia,CUITLAHUAC
2025-03-14,Robo de vehículo sin violencia,CUITLAHUAC
2025-03-18,Robo de vehículo sin violencia,CUITLAHUAC
2024-09-06,Robo de vehículo sin violencia,CUITLAHUAC
2024-10-27,Robo de vehículo sin violencia,CUITLAHUAC
2025-01-02,Robo a negocio con violencia,CUITLAHUAC
2024-11-04,Robo a negocio con violencia,CUITLAHUAC
2025-06-24,Robo a negocio con violencia,CUITLAHUAC
2024-05-03,Robo a negocio con violencia,CUITLAHUAC
2024-01-11,Robo a pasajero a bordo de microbús con y sin violencia,CUITLAHUAC
2024-11-06,Robo a negocio con violencia,CUITLAHUAC
2025-03-11,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-05-12,Robo de vehículo sin violencia,CUITLAHUAC
2024-06-22,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-07-31,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-05,Robo de vehículo sin violencia,CUITLAHUAC
2025-03-22,Robo de vehículo sin violencia,CUITLAHUAC
2024-01-22,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-09-05,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-07-26,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-03-23,Robo de vehículo sin violencia,CUITLAHUAC
2025-03-04,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-28,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-04-30,Robo a repartidor con y sin violencia,CUITLAHUAC
2024-10-24,Robo de vehículo sin violencia,CUITLAHUAC
2025-05-22,Robo de vehículo sin violencia,CUITLAHUAC
2024-12-23,Robo de vehículo sin violencia,CUITLAHUAC
2025-06-27,Robo de vehículo sin violencia,CUITLAHUAC
2024-07-20,Lesiones dolosas por disparo de arma de fuego,CUITLAHUAC
2025-04-07,Robo a negocio con violencia,CUITLAHUAC
2024-11-21,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-08,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-01-27,Robo de vehículo sin violencia,CUITLAHUAC
2025-01-03,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-03-24,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-10-11,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-09-19,Robo de vehículo con violencia,CUITLAHUAC
2025-02-15,Robo de vehículo sin violencia,CUITLAHUAC
2024-09-23,Robo de vehículo sin violencia,CUITLAHUAC
2024-10-20,Robo de vehículo sin violencia,CUITLAHUAC
2024-09-21,Robo de vehículo sin violencia,CUITLAHUAC
2024-03-21,Robo de vehículo sin violencia,CUITLAHUAC
2025-02-18,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-04-10,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-10-02,Robo de vehículo sin violencia,CUITLAHUAC
2024-11-24,Robo de vehículo sin violencia,CUITLAHUAC
2024-12-20,Robo de vehículo sin violencia,CUITLAHUAC
2025-06-26,Robo a repartidor con y sin violencia,CUITLAHUAC
2025-06-14,Robo a negocio con violencia,CUITLAHUAC
2024-02-19,Robo a negocio con violencia,CUITLAHUAC
2025-05-23,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-23,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-18,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-02-05,Robo de vehículo sin violencia,CUITLAHUAC
2024-04-11,Robo de vehículo sin violencia,CUITLAHUAC
2024-12-29,Robo de vehículo sin violencia,CUITLAHUAC
2025-04-01,Robo de vehículo con violencia,CUITLAHUAC
2024-11-18,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-08-09,Robo de vehículo sin violencia,CUITLAHUAC
2025-05-24,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-05-02,Robo de vehículo sin violencia,CUITLAHUAC
2024-09-11,Robo de vehículo sin violencia,CUITLAHUAC
2024-12-06,Robo de vehículo con violencia,CUITLAHUAC
2024-12-08,Robo de vehículo sin violencia,CUITLAHUAC
2025-05-23,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-01-04,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-09-26,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-18,Robo de vehículo sin violencia,CUITLAHUAC
2024-09-05,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-11-11,Robo de vehículo sin violencia,CUITLAHUAC
2024-11-14,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-02-12,Robo a negocio con violencia,CUITLAHUAC
2024-11-09,Robo a negocio con violencia,CUITLAHUAC
2024-02-02,Robo de vehículo con violencia,CUITLAHUAC
2024-09-10,Robo a negocio con violencia,CUITLAHUAC
2024-08-26,Robo a negocio con violencia,CUITLAHUAC
2024-07-21,Robo a negocio con violencia,CUITLAHUAC
2024-07-12,Robo a negocio con violencia,CUITLAHUAC
2025-02-17,Robo a negocio con violencia,CUITLAHUAC
2024-07-20,Robo a casa habitación con violencia,CUITLAHUAC
2025-02-12,Robo a negocio con violencia,CUITLAHUAC
2025-04-08,Robo a negocio con violencia,CUITLAHUAC
2025-02-14,Robo de vehículo sin violencia,CUITLAHUAC
2025-08-07,Robo de vehículo sin violencia,PLATEROS
2025-04-17,Robo a transeúnte en vía pública con violencia,PLATEROS
2024-04-17,Lesiones dolosas por disparo de arma de fuego,PLATEROS
2024-03-10,Robo a negocio con violencia,PLATEROS
2024-07-24,Robo a negocio con violencia,PLATEROS
2024-04-17,Robo a repartidor con y sin violencia,PLATEROS
2025-07-17,Homicidio doloso,PLATEROS
2024-02-17,Robo a repartidor con y sin violencia,PLATEROS
2024-05-14,Robo a transeúnte en vía pública con violencia,PLATEROS
2024-08-10,Robo a negocio con violencia,CUITLAHUAC
2024-04-01,Robo a repartidor con y sin violencia,CUITLAHUAC
2024-02-27,Robo a pasajero a bordo de microbús con y sin violencia,CUITLAHUAC
2024-10-12,Robo a negocio con violencia,CUITLAHUAC
2025-07-24,Robo a negocio con violencia,CUITLAHUAC
2024-08-16,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-04-04,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-04-07,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-11-12,Robo a negocio con violencia,CUITLAHUAC
2024-12-21,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-01,Robo de vehículo sin violencia,CUITLAHUAC
2025-01-09,Robo de vehículo sin violencia,CUITLAHUAC
2025-04-25,Robo de vehículo sin violencia,CUITLAHUAC
2025-04-07,Robo de vehículo sin violencia,CUITLAHUAC
2025-04-21,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-04,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-04-11,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-20,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2025-03-31,Robo a negocio con violencia,CUITLAHUAC
2024-03-17,Robo a negocio con violencia,CUITLAHUAC
2024-09-30,Robo a negocio con violencia,CUITLAHUAC
2024-03-06,Robo de vehículo sin violencia,CUITLAHUAC
2024-05-02,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-08-02,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-07-07,Robo a transeúnte en vía pública con violencia,CUITLAHUAC
2024-10-24,Robo de vehículo con violencia,CUITLAHUAC
2024-02-08,Robo de vehículo sin violencia,HORMIGA
2024-03-01,Robo de vehículo sin violencia,HORMIGA
2025-07-26,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-27,Robo de vehículo sin violencia,HORMIGA
2024-08-05,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-22,Homicidio doloso,HORMIGA
2024-10-03,Robo a negocio con violencia,HORMIGA
2024-02-14,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-05,Robo de vehículo sin violencia,HORMIGA
2025-01-24,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-11-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-03,Robo de vehículo sin violencia,HORMIGA
2024-06-23,Robo de vehículo sin violencia,HORMIGA
2024-11-02,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-03,Robo de vehículo sin violencia,HORMIGA
2025-06-05,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-02,Robo de vehículo sin violencia,HORMIGA
2024-01-22,Robo a repartidor con y sin violencia,HORMIGA
2024-09-17,Robo a repartidor con y sin violencia,HORMIGA
2025-04-14,Robo de vehículo sin violencia,HORMIGA
2024-10-15,Robo de vehículo con violencia,HORMIGA
2024-05-30,Robo de vehículo sin violencia,HORMIGA
2024-05-28,Robo de vehículo sin violencia,HORMIGA
2024-06-11,Robo de vehículo sin violencia,HORMIGA
2024-07-04,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-01-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-09,Robo de vehículo con violencia,HORMIGA
2024-11-30,Robo de vehículo sin violencia,HORMIGA
2024-05-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-30,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-06-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-12,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-08-01,Robo a casa habitación con violencia,HORMIGA
2025-08-15,Robo a casa habitación con violencia,HORMIGA
2024-04-07,Lesiones dolosas por disparo de arma de fuego,HORMIGA
2024-04-16,Robo a negocio con violencia,HORMIGA
2024-06-12,Robo a negocio con violencia,HORMIGA
2025-04-07,Robo a negocio con violencia,HORMIGA
2025-07-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-12,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-08-04,Robo de vehículo sin violencia,HORMIGA
2025-03-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-10-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-07,Robo de vehículo sin violencia,HORMIGA
2024-07-24,Robo de vehículo sin violencia,HORMIGA
2025-07-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-03,Robo de vehículo sin violencia,HORMIGA
2025-06-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-02,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-28,Robo a negocio con violencia,HORMIGA
2024-05-22,Robo a negocio con violencia,HORMIGA
2024-05-07,Robo a negocio con violencia,HORMIGA
2024-04-12,Robo a negocio con violencia,HORMIGA
2025-05-15,Robo a repartidor con y sin violencia,HORMIGA
2024-03-27,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-27,Robo de vehículo sin violencia,HORMIGA
2024-09-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-28,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-25,Robo de vehículo sin violencia,HORMIGA
2024-11-05,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-18,Robo de vehículo sin violencia,HORMIGA
2025-01-09,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-10-22,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-22,Robo a repartidor con y sin violencia,SANTA FE
2024-07-22,Robo a repartidor con y sin violencia,SANTA FE
2024-11-22,Robo a negocio con violencia,SANTA FE
2024-09-26,Robo a negocio con violencia,SANTA FE
2024-05-25,Robo a repartidor con y sin violencia,SANTA FE
2024-08-12,Robo a repartidor con y sin violencia,SANTA FE
2024-01-14,Robo a negocio con violencia,SANTA FE
2025-01-29,Robo a repartidor con y sin violencia,SANTA FE
2024-10-15,Robo de vehículo sin violencia,HORMIGA
2024-08-31,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-11-19,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-08,Robo de vehículo sin violencia,HORMIGA
2024-01-03,Robo de vehículo sin violencia,HORMIGA
2025-06-01,Robo a cuentahabiente saliendo del cajero con violencia,HORMIGA
2025-06-10,Robo a cuentahabiente saliendo del cajero con violencia,HORMIGA
2024-11-16,Robo a repartidor con y sin violencia,HORMIGA
2024-11-17,Homicidio doloso,HORMIGA
2024-05-30,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-29,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-18,Robo de vehículo sin violencia,HORMIGA
2024-10-14,Robo de vehículo sin violencia,HORMIGA
2024-09-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-02-26,Robo de vehículo sin violencia,HORMIGA
2025-08-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-07,Robo de vehículo sin violencia,HORMIGA
2025-04-29,Robo de vehículo sin violencia,HORMIGA
2025-04-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-29,Robo de vehículo sin violencia,HORMIGA
2024-02-28,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-07,Robo de vehículo sin violencia,HORMIGA
2024-08-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-26,Robo de vehículo sin violencia,HORMIGA
2024-09-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-02,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-07-29,Robo de vehículo sin violencia,HORMIGA
2024-07-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-24,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-12,Robo de vehículo sin violencia,HORMIGA
2025-07-24,Robo de vehículo sin violencia,HORMIGA
2025-07-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-12,Robo de vehículo sin violencia,HORMIGA
2025-06-10,Robo a negocio con violencia,HORMIGA
2025-06-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-24,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-01,Robo de vehículo sin violencia,HORMIGA
2024-08-09,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-03,Robo de vehículo sin violencia,HORMIGA
2024-07-26,Robo de vehículo sin violencia,HORMIGA
2024-04-01,Robo de vehículo sin violencia,HORMIGA
2024-12-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-15,Robo de vehículo sin violencia,HORMIGA
2024-09-30,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-03,Robo de vehículo sin violencia,HORMIGA
2024-03-23,Robo de vehículo sin violencia,HORMIGA
2024-03-26,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-12,Robo de vehículo sin violencia,HORMIGA
2024-03-09,Robo de vehículo sin violencia,HORMIGA
2025-02-21,Robo de vehículo con violencia,HORMIGA
2025-02-19,Robo de vehículo con violencia,HORMIGA
2025-02-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-12,Robo de vehículo con violencia,HORMIGA
2025-03-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-01,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-29,Robo de vehículo sin violencia,HORMIGA
2025-05-02,Robo de vehículo sin violencia,HORMIGA
2025-04-19,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-19,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-14,Robo de vehículo sin violencia,HORMIGA
2025-05-17,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-11,Robo de vehículo sin violencia,HORMIGA
2025-03-14,Robo de vehículo sin violencia,HORMIGA
2025-03-21,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-10,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-05-10,Robo de vehículo sin violencia,HORMIGA
2024-07-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-01-13,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-20,Robo a pasajero a bordo de microbús con y sin violencia,HORMIGA
2024-09-25,Robo a negocio con violencia,HORMIGA
2025-07-31,Robo a repartidor con y sin violencia,HORMIGA
2024-08-13,Robo a negocio con violencia,HORMIGA
2025-05-16,Robo a negocio con violencia,HORMIGA
2025-06-26,Robo de vehículo sin violencia,HORMIGA
2024-10-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-17,Robo de vehículo sin violencia,HORMIGA
2024-07-21,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-02-03,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-01,Robo de vehículo sin violencia,HORMIGA
2024-09-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-08-09,Robo a negocio con violencia,HORMIGA
2025-02-19,Robo de vehículo sin violencia,HORMIGA
2024-03-26,Robo de vehículo con violencia,HORMIGA
2024-02-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-08,Robo de vehículo sin violencia,HORMIGA
2024-12-30,Robo de vehículo sin violencia,HORMIGA
2025-01-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-13,Robo de vehículo sin violencia,HORMIGA
2024-10-06,Robo de vehículo sin violencia,HORMIGA
2024-09-12,Robo de vehículo sin violencia,HORMIGA
2024-10-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-04,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-03,Robo de vehículo con violencia,HORMIGA
2024-08-14,Robo de vehículo con violencia,HORMIGA
2025-04-07,Robo de vehículo con violencia,HORMIGA
2024-10-24,Robo de vehículo sin violencia,HORMIGA
2024-09-25,Robo de vehículo sin violencia,HORMIGA
2024-01-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-27,Robo de vehículo con violencia,HORMIGA
2025-05-21,Robo de vehículo sin violencia,HORMIGA
2024-11-08,Robo a negocio con violencia,HORMIGA
2024-03-22,Robo de vehículo sin violencia,HORMIGA
2024-05-11,Robo de vehículo sin violencia,HORMIGA
2024-12-10,Robo a repartidor con y sin violencia,HORMIGA
2024-01-24,Robo de vehículo sin violencia,HORMIGA
2024-06-17,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-01-04,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-13,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-11-30,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-02-17,Robo de vehículo sin violencia,HORMIGA
2024-07-21,Robo de vehículo sin violencia,HORMIGA
2025-01-08,Robo de vehículo con violencia,HORMIGA
2024-09-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-04,Robo a negocio con violencia,HORMIGA
2024-08-15,Robo a negocio con violencia,HORMIGA
2024-06-24,Robo a negocio con violencia,HORMIGA
2024-03-21,Robo a negocio con violencia,HORMIGA
2024-10-12,Robo a negocio con violencia,HORMIGA
2024-02-17,Homicidio doloso,HORMIGA
2024-09-12,Homicidio doloso,HORMIGA
2025-01-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-06-20,Robo de vehículo con violencia,HORMIGA
2024-04-04,Robo de vehículo sin violencia,HORMIGA
2024-09-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-10-25,Robo de vehículo con violencia,HORMIGA
2024-11-23,Robo de vehículo sin violencia,HORMIGA
2024-11-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-06-05,Robo de vehículo sin violencia,HORMIGA
2025-06-20,Robo de vehículo sin violencia,HORMIGA
2024-04-13,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-08,Robo a negocio con violencia,HORMIGA
2024-06-19,Robo a negocio con violencia,HORMIGA
2024-06-12,Robo a casa habitación con violencia,HORMIGA
2025-03-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-04-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-27,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-07-22,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-10-08,Robo a pasajero a bordo de microbús con y sin violencia,HORMIGA
2024-06-10,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-27,Robo de vehículo sin violencia,HORMIGA
2025-02-21,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-01,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-06,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-06,Robo de vehículo con violencia,HORMIGA
2025-03-14,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-12-25,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-08,Robo a repartidor con y sin violencia,HORMIGA
2024-08-30,Robo de vehículo sin violencia,HORMIGA
2024-07-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-14,Robo de vehículo sin violencia,HORMIGA
2024-07-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-02,Robo de vehículo sin violencia,HORMIGA
2024-12-12,Robo de vehículo sin violencia,HORMIGA
2024-03-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-06-07,Robo de vehículo sin violencia,HORMIGA
2024-08-21,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-19,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-08,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-30,Robo de vehículo sin violencia,HORMIGA
2025-01-22,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-02,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-17,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-05-06,Robo de vehículo sin violencia,HORMIGA
2024-11-27,Robo de vehículo sin violencia,HORMIGA
2024-08-23,Robo a negocio con violencia,HORMIGA
2024-01-31,Robo a negocio con violencia,HORMIGA
2024-04-20,Robo a negocio con violencia,HORMIGA
2024-03-04,Robo a negocio con violencia,HORMIGA
2024-03-04,Robo a negocio con violencia,HORMIGA
2025-04-17,Robo a negocio con violencia,HORMIGA
2025-07-01,Robo a repartidor con y sin violencia,HORMIGA
2024-12-10,Robo a repartidor con y sin violencia,HORMIGA
2024-05-17,Robo a negocio con violencia,HORMIGA
2024-06-19,Robo a casa habitación con violencia,HORMIGA
2024-01-18,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-07-10,Robo de vehículo sin violencia,HORMIGA
2024-04-23,Robo de vehículo sin violencia,HORMIGA
2024-04-25,Robo de vehículo sin violencia,HORMIGA
2024-05-23,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-13,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-11,Robo de vehículo con violencia,HORMIGA
2025-03-26,Robo a negocio con violencia,HORMIGA
2025-08-07,Robo de vehículo sin violencia,HORMIGA
2025-02-01,Robo de vehículo con violencia,HORMIGA
2024-02-23,Robo de vehículo con violencia,HORMIGA
2024-09-05,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-25,Robo de vehículo sin violencia,HORMIGA
2024-07-22,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-07-19,Robo de vehículo sin violencia,HORMIGA
2025-06-27,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-23,Robo de vehículo sin violencia,HORMIGA
2024-08-19,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-07-11,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-01-03,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-28,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-03-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-10,Robo de vehículo con violencia,HORMIGA
2025-04-26,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-31,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-13,Robo de vehículo sin violencia,HORMIGA
2025-03-15,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-01-31,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-02-21,Robo de vehículo sin violencia,HORMIGA
2025-06-12,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-11-07,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-24,Robo de vehículo sin violencia,HORMIGA
2025-01-27,Robo de vehículo con violencia,HORMIGA
2025-05-08,Robo a pasajero a bordo del metro con violencia,HORMIGA
2025-06-18,Robo de vehículo sin violencia,HORMIGA
2024-01-17,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-02-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-02-18,Robo de vehículo con violencia,HORMIGA
2024-02-22,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-04-24,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-03-16,Robo de vehículo con violencia,HORMIGA
2025-04-16,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-10-13,Robo de vehículo sin violencia,HORMIGA
2024-09-04,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-09-12,Robo a transeúnte en vía pública con violencia,HORMIGA
2025-01-20,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-06-24,Robo a transeúnte en vía pública con violencia,HORMIGA
2024-08-12,Robo de vehículo sin violencia,HORMIGA
